period,subba,subba-name,parent,parent-name,timezone,value,value-units,DATE,STATION,NAME,AWND,PRCP,TAVG,TMAX,TMIN
2024-11-10,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Mountain,93973.0,megawatthours,2024-11-10,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",6.71,0.0,49.0,55.0,30.0
2024-11-10,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Eastern,94287.0,megawatthours,2024-11-10,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",6.71,0.0,49.0,55.0,30.0
2024-11-10,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Central,94132.0,megawatthours,2024-11-10,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",6.71,0.0,49.0,55.0,30.0
2024-11-10,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Arizona,93973.0,megawatthours,2024-11-10,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",6.71,0.0,49.0,55.0,30.0
2024-11-11,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Arizona,99866.0,megawatthours,2024-11-11,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",12.97,0.32,61.0,61.0,40.0
2024-11-11,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Central,99790.0,megawatthours,2024-11-11,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",12.97,0.32,61.0,61.0,40.0
2024-11-11,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Mountain,99866.0,megawatthours,2024-11-11,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",12.97,0.32,61.0,61.0,40.0
2024-11-11,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Pacific,99936.0,megawatthours,2024-11-11,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",12.97,0.32,61.0,61.0,40.0
2024-11-11,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Eastern,99700.0,megawatthours,2024-11-11,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",12.97,0.32,61.0,61.0,40.0
2024-11-12,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Pacific,101320.0,megawatthours,2024-11-12,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",16.78,0.0,54.0,70.0,47.0
2024-11-12,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Mountain,101015.0,megawatthours,2024-11-12,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",16.78,0.0,54.0,70.0,47.0
2024-11-12,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Eastern,100433.0,megawatthours,2024-11-12,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",16.78,0.0,54.0,70.0,47.0
2024-11-12,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Central,100718.0,megawatthours,2024-11-12,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",16.78,0.0,54.0,70.0,47.0
2024-11-12,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Arizona,101015.0,megawatthours,2024-11-12,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",16.78,0.0,54.0,70.0,47.0
2024-11-13,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Arizona,105762.0,megawatthours,2024-11-13,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",11.86,0.0,43.0,54.0,33.0
2024-11-13,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Central,105636.0,megawatthours,2024-11-13,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",11.86,0.0,43.0,54.0,33.0
2024-11-13,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Mountain,105762.0,megawatthours,2024-11-13,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",11.86,0.0,43.0,54.0,33.0
2024-11-13,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Pacific,105882.0,megawatthours,2024-11-13,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",11.86,0.0,43.0,54.0,33.0
2024-11-13,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Eastern,105499.0,megawatthours,2024-11-13,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",11.86,0.0,43.0,54.0,33.0
2024-11-14,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Pacific,109793.0,megawatthours,2024-11-14,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",7.38,0.0,42.0,48.0,30.0
2024-11-14,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Mountain,109870.0,megawatthours,2024-11-14,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",7.38,0.0,42.0,48.0,30.0
2024-11-14,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Eastern,109946.0,megawatthours,2024-11-14,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",7.38,0.0,42.0,48.0,30.0
2024-11-14,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Central,109913.0,megawatthours,2024-11-14,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",7.38,0.0,42.0,48.0,30.0
2024-11-14,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Arizona,109870.0,megawatthours,2024-11-14,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",7.38,0.0,42.0,48.0,30.0
2024-11-15,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Arizona,103984.0,megawatthours,2024-11-15,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",9.17,0.0,49.0,46.0,37.0
2024-11-15,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Central,104119.0,megawatthours,2024-11-15,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",9.17,0.0,49.0,46.0,37.0
2024-11-15,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Pacific,103852.0,megawatthours,2024-11-15,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",9.17,0.0,49.0,46.0,37.0
2024-11-15,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Mountain,103984.0,megawatthours,2024-11-15,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",9.17,0.0,49.0,46.0,37.0
2024-11-15,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Eastern,104250.0,megawatthours,2024-11-15,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",9.17,0.0,49.0,46.0,37.0
2024-11-16,PS,Public Service Electric & Gas zone,PJM,"PJM Interconnection, LLC",Pacific,93011.0,megawatthours,2024-11-16,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",12.53,0.0,54.0,57.0,38.0
2024-11-16,PS,Public Service Electric & Gas zone,PJM,"PJM Interconnection, LLC",Mountain,93144.0,megawatthours,2024-11-16,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",12.53,0.0,54.0,57.0,38.0
2024-11-16,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Eastern,93456.0,megawatthours,2024-11-16,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",12.53,0.0,54.0,57.0,38.0
2024-11-16,PS,Public Service Electric & Gas zone,PJM,"PJM Interconnection, LLC",Central,93292.0,megawatthours,2024-11-16,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",12.53,0.0,54.0,57.0,38.0
2024-11-16,PS,Public Service Electric & Gas zone,PJM,"PJM Interconnection, LLC",Arizona,93144.0,megawatthours,2024-11-16,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",12.53,0.0,54.0,57.0,38.0
2024-11-17,PS,Public Service Electric & Gas zone,PJM,"PJM Interconnection, LLC",Pacific,92368.0,megawatthours,2024-11-17,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",6.71,0.0,54.0,62.0,36.0
2024-11-17,PS,Public Service Electric & Gas zone,PJM,"PJM Interconnection, LLC",Mountain,92419.0,megawatthours,2024-11-17,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",6.71,0.0,54.0,62.0,36.0
2024-11-17,PS,Public Service Electric & Gas zone,PJM,"PJM Interconnection, LLC",Eastern,92560.0,megawatthours,2024-11-17,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",6.71,0.0,54.0,62.0,36.0
2024-11-17,PS,Public Service Electric & Gas zone,PJM,"PJM Interconnection, LLC",Central,92491.0,megawatthours,2024-11-17,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",6.71,0.0,54.0,62.0,36.0
2024-11-17,PS,Public Service Electric & Gas zone,PJM,"PJM Interconnection, LLC",Arizona,92419.0,megawatthours,2024-11-17,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",6.71,0.0,54.0,62.0,36.0
2024-11-18,PS,Public Service Electric & Gas zone,PJM,"PJM Interconnection, LLC",Central,100855.0,megawatthours,2024-11-18,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",9.84,0.0,57.0,63.0,43.0
2024-11-18,PS,Public Service Electric & Gas zone,PJM,"PJM Interconnection, LLC",Arizona,100929.0,megawatthours,2024-11-18,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",9.84,0.0,57.0,63.0,43.0
2024-11-18,PS,Public Service Electric & Gas zone,PJM,"PJM Interconnection, LLC",Mountain,100929.0,megawatthours,2024-11-18,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",9.84,0.0,57.0,63.0,43.0
2024-11-18,PS,Public Service Electric & Gas zone,PJM,"PJM Interconnection, LLC",Pacific,100987.0,megawatthours,2024-11-18,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",9.84,0.0,57.0,63.0,43.0
2024-11-18,PS,Public Service Electric & Gas zone,PJM,"PJM Interconnection, LLC",Eastern,100784.0,megawatthours,2024-11-18,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",9.84,0.0,57.0,63.0,43.0
2024-11-19,PS,Public Service Electric & Gas zone,PJM,"PJM Interconnection, LLC",Pacific,101809.0,megawatthours,2024-11-19,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",4.7,0.0,55.0,65.0,37.0
2024-11-19,PS,Public Service Electric & Gas zone,PJM,"PJM Interconnection, LLC",Mountain,101825.0,megawatthours,2024-11-19,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",4.7,0.0,55.0,65.0,37.0
2024-11-19,PS,Public Service Electric & Gas zone,PJM,"PJM Interconnection, LLC",Eastern,101834.0,megawatthours,2024-11-19,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",4.7,0.0,55.0,65.0,37.0
2024-11-19,PS,Public Service Electric & Gas zone,PJM,"PJM Interconnection, LLC",Central,101830.0,megawatthours,2024-11-19,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",4.7,0.0,55.0,65.0,37.0
2024-11-19,PS,Public Service Electric & Gas zone,PJM,"PJM Interconnection, LLC",Arizona,101825.0,megawatthours,2024-11-19,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",4.7,0.0,55.0,65.0,37.0
2024-11-20,PS,Public Service Electric & Gas zone,PJM,"PJM Interconnection, LLC",Arizona,104127.0,megawatthours,2024-11-20,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",5.82,0.0,56.0,60.0,46.0
2024-11-20,PS,Public Service Electric & Gas zone,PJM,"PJM Interconnection, LLC",Central,104127.0,megawatthours,2024-11-20,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",5.82,0.0,56.0,60.0,46.0
2024-11-20,PS,Public Service Electric & Gas zone,PJM,"PJM Interconnection, LLC",Eastern,104111.0,megawatthours,2024-11-20,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",5.82,0.0,56.0,60.0,46.0
2024-11-20,PS,Public Service Electric & Gas zone,PJM,"PJM Interconnection, LLC",Mountain,104127.0,megawatthours,2024-11-20,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",5.82,0.0,56.0,60.0,46.0
2024-11-20,PS,Public Service Electric & Gas zone,PJM,"PJM Interconnection, LLC",Pacific,104134.0,megawatthours,2024-11-20,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",5.82,0.0,56.0,60.0,46.0
2024-11-21,PS,Public Service Electric & Gas zone,PJM,"PJM Interconnection, LLC",Pacific,109057.0,megawatthours,2024-11-21,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",13.2,0.97,51.0,60.0,45.0
2024-11-21,PS,Public Service Electric & Gas zone,PJM,"PJM Interconnection, LLC",Mountain,108718.0,megawatthours,2024-11-21,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",13.2,0.97,51.0,60.0,45.0
2024-11-21,PS,Public Service Electric & Gas zone,PJM,"PJM Interconnection, LLC",Eastern,108075.0,megawatthours,2024-11-21,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",13.2,0.97,51.0,60.0,45.0
2024-11-21,PS,Public Service Electric & Gas zone,PJM,"PJM Interconnection, LLC",Central,108390.0,megawatthours,2024-11-21,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",13.2,0.97,51.0,60.0,45.0
2024-11-21,PS,Public Service Electric & Gas zone,PJM,"PJM Interconnection, LLC",Arizona,108718.0,megawatthours,2024-11-21,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",13.2,0.97,51.0,60.0,45.0
2024-11-22,PS,Public Service Electric & Gas zone,PJM,"PJM Interconnection, LLC",Arizona,114541.0,megawatthours,2024-11-22,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",14.99,0.9,40.0,47.0,37.0
2024-11-22,PS,Public Service Electric & Gas zone,PJM,"PJM Interconnection, LLC",Central,114453.0,megawatthours,2024-11-22,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",14.99,0.9,40.0,47.0,37.0
2024-11-22,PS,Public Service Electric & Gas zone,PJM,"PJM Interconnection, LLC",Eastern,114331.0,megawatthours,2024-11-22,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",14.99,0.9,40.0,47.0,37.0
2024-11-22,PS,Public Service Electric & Gas zone,PJM,"PJM Interconnection, LLC",Mountain,114541.0,megawatthours,2024-11-22,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",14.99,0.9,40.0,47.0,37.0
2024-11-22,PS,Public Service Electric & Gas zone,PJM,"PJM Interconnection, LLC",Pacific,114590.0,megawatthours,2024-11-22,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",14.99,0.9,40.0,47.0,37.0
2024-11-23,PS,Public Service Electric & Gas zone,PJM,"PJM Interconnection, LLC",Pacific,100798.0,megawatthours,2024-11-23,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",15.43,0.45,43.0,39.0,34.0
2024-11-23,PS,Public Service Electric & Gas zone,PJM,"PJM Interconnection, LLC",Mountain,101015.0,megawatthours,2024-11-23,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",15.43,0.45,43.0,39.0,34.0
2024-11-23,PS,Public Service Electric & Gas zone,PJM,"PJM Interconnection, LLC",Eastern,101496.0,megawatthours,2024-11-23,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",15.43,0.45,43.0,39.0,34.0
2024-11-23,PS,Public Service Electric & Gas zone,PJM,"PJM Interconnection, LLC",Central,101242.0,megawatthours,2024-11-23,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",15.43,0.45,43.0,39.0,34.0
2024-11-23,PS,Public Service Electric & Gas zone,PJM,"PJM Interconnection, LLC",Arizona,101015.0,megawatthours,2024-11-23,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",15.43,0.45,43.0,39.0,34.0
2024-11-24,PS,Public Service Electric & Gas zone,PJM,"PJM Interconnection, LLC",Arizona,97990.0,megawatthours,2024-11-24,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",13.42,0.0,50.0,49.0,37.0
2024-11-24,PS,Public Service Electric & Gas zone,PJM,"PJM Interconnection, LLC",Central,98042.0,megawatthours,2024-11-24,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",13.42,0.0,50.0,49.0,37.0
2024-11-24,PS,Public Service Electric & Gas zone,PJM,"PJM Interconnection, LLC",Mountain,97990.0,megawatthours,2024-11-24,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",13.42,0.0,50.0,49.0,37.0
2024-11-24,PS,Public Service Electric & Gas zone,PJM,"PJM Interconnection, LLC",Pacific,97984.0,megawatthours,2024-11-24,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",13.42,0.0,50.0,49.0,37.0
2024-11-24,PS,Public Service Electric & Gas zone,PJM,"PJM Interconnection, LLC",Eastern,98109.0,megawatthours,2024-11-24,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",13.42,0.0,50.0,49.0,37.0
2024-11-25,PS,Public Service Electric & Gas zone,PJM,"PJM Interconnection, LLC",Pacific,105285.0,megawatthours,2024-11-25,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",6.26,0.0,48.0,53.0,36.0
2024-11-25,PS,Public Service Electric & Gas zone,PJM,"PJM Interconnection, LLC",Mountain,105304.0,megawatthours,2024-11-25,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",6.26,0.0,48.0,53.0,36.0
2024-11-25,PS,Public Service Electric & Gas zone,PJM,"PJM Interconnection, LLC",Eastern,105256.0,megawatthours,2024-11-25,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",6.26,0.0,48.0,53.0,36.0
2024-11-25,PS,Public Service Electric & Gas zone,PJM,"PJM Interconnection, LLC",Central,105288.0,megawatthours,2024-11-25,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",6.26,0.0,48.0,53.0,36.0
2024-11-25,PS,Public Service Electric & Gas zone,PJM,"PJM Interconnection, LLC",Arizona,105304.0,megawatthours,2024-11-25,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",6.26,0.0,48.0,53.0,36.0
2024-11-26,PS,Public Service Electric & Gas zone,PJM,"PJM Interconnection, LLC",Arizona,107146.0,megawatthours,2024-11-26,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",8.28,0.14,55.0,54.0,42.0
2024-11-26,PS,Public Service Electric & Gas zone,PJM,"PJM Interconnection, LLC",Central,107026.0,megawatthours,2024-11-26,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",8.28,0.14,55.0,54.0,42.0
2024-11-26,PS,Public Service Electric & Gas zone,PJM,"PJM Interconnection, LLC",Pacific,107283.0,megawatthours,2024-11-26,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",8.28,0.14,55.0,54.0,42.0
2024-11-26,PS,Public Service Electric & Gas zone,PJM,"PJM Interconnection, LLC",Mountain,107146.0,megawatthours,2024-11-26,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",8.28,0.14,55.0,54.0,42.0
2024-11-26,PS,Public Service Electric & Gas zone,PJM,"PJM Interconnection, LLC",Eastern,106908.0,megawatthours,2024-11-26,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",8.28,0.14,55.0,54.0,42.0
2024-11-27,PS,Public Service Electric & Gas zone,PJM,"PJM Interconnection, LLC",Pacific,106389.0,megawatthours,2024-11-27,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",7.83,0.02,47.0,58.0,32.0
2024-11-27,PS,Public Service Electric & Gas zone,PJM,"PJM Interconnection, LLC",Mountain,106483.0,megawatthours,2024-11-27,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",7.83,0.02,47.0,58.0,32.0
2024-11-27,PS,Public Service Electric & Gas zone,PJM,"PJM Interconnection, LLC",Eastern,106549.0,megawatthours,2024-11-27,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",7.83,0.02,47.0,58.0,32.0
2024-11-27,PS,Public Service Electric & Gas zone,PJM,"PJM Interconnection, LLC",Central,106531.0,megawatthours,2024-11-27,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",7.83,0.02,47.0,58.0,32.0
2024-11-27,PS,Public Service Electric & Gas zone,PJM,"PJM Interconnection, LLC",Arizona,106483.0,megawatthours,2024-11-27,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",7.83,0.02,47.0,58.0,32.0
2024-11-28,PS,Public Service Electric & Gas zone,PJM,"PJM Interconnection, LLC",Arizona,101732.0,megawatthours,2024-11-28,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",10.07,0.33,46.0,50.0,38.0
2024-11-28,PS,Public Service Electric & Gas zone,PJM,"PJM Interconnection, LLC",Central,101736.0,megawatthours,2024-11-28,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",10.07,0.33,46.0,50.0,38.0
2024-11-28,PS,Public Service Electric & Gas zone,PJM,"PJM Interconnection, LLC",Mountain,101732.0,megawatthours,2024-11-28,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",10.07,0.33,46.0,50.0,38.0
2024-11-28,PS,Public Service Electric & Gas zone,PJM,"PJM Interconnection, LLC",Pacific,101775.0,megawatthours,2024-11-28,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",10.07,0.33,46.0,50.0,38.0
2024-11-28,PS,Public Service Electric & Gas zone,PJM,"PJM Interconnection, LLC",Eastern,101801.0,megawatthours,2024-11-28,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",10.07,0.33,46.0,50.0,38.0
2024-11-29,PS,Public Service Electric & Gas zone,PJM,"PJM Interconnection, LLC",Pacific,105680.0,megawatthours,2024-11-29,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",10.74,0.29,43.0,52.0,32.0
2024-11-29,PS,Public Service Electric & Gas zone,PJM,"PJM Interconnection, LLC",Mountain,105416.0,megawatthours,2024-11-29,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",10.74,0.29,43.0,52.0,32.0
2024-11-29,PS,Public Service Electric & Gas zone,PJM,"PJM Interconnection, LLC",Eastern,104809.0,megawatthours,2024-11-29,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",10.74,0.29,43.0,52.0,32.0
2024-11-29,PS,Public Service Electric & Gas zone,PJM,"PJM Interconnection, LLC",Central,105126.0,megawatthours,2024-11-29,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",10.74,0.29,43.0,52.0,32.0
2024-11-29,PS,Public Service Electric & Gas zone,PJM,"PJM Interconnection, LLC",Arizona,105416.0,megawatthours,2024-11-29,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",10.74,0.29,43.0,52.0,32.0
2024-11-30,PS,Public Service Electric & Gas zone,PJM,"PJM Interconnection, LLC",Arizona,106124.0,megawatthours,2024-11-30,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",11.86,0.0,35.0,48.0,26.0
2024-11-30,PS,Public Service Electric & Gas zone,PJM,"PJM Interconnection, LLC",Central,105981.0,megawatthours,2024-11-30,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",11.86,0.0,35.0,48.0,26.0
2024-11-30,PS,Public Service Electric & Gas zone,PJM,"PJM Interconnection, LLC",Pacific,106276.0,megawatthours,2024-11-30,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",11.86,0.0,35.0,48.0,26.0
2024-11-30,PS,Public Service Electric & Gas zone,PJM,"PJM Interconnection, LLC",Mountain,106124.0,megawatthours,2024-11-30,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",11.86,0.0,35.0,48.0,26.0
2024-11-30,PS,Public Service Electric & Gas zone,PJM,"PJM Interconnection, LLC",Eastern,105840.0,megawatthours,2024-11-30,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",11.86,0.0,35.0,48.0,26.0
2024-12-01,PS,Public Service Electric & Gas zone,PJM,"PJM Interconnection, LLC",Pacific,111789.0,megawatthours,2024-12-01,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",10.07,0.0,32.0,38.0,22.0
2024-12-01,PS,Public Service Electric & Gas zone,PJM,"PJM Interconnection, LLC",Mountain,111724.0,megawatthours,2024-12-01,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",10.07,0.0,32.0,38.0,22.0
2024-12-01,PS,Public Service Electric & Gas zone,PJM,"PJM Interconnection, LLC",Eastern,111644.0,megawatthours,2024-12-01,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",10.07,0.0,32.0,38.0,22.0
2024-12-01,PS,Public Service Electric & Gas zone,PJM,"PJM Interconnection, LLC",Central,111681.0,megawatthours,2024-12-01,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",10.07,0.0,32.0,38.0,22.0
2024-12-01,PS,Public Service Electric & Gas zone,PJM,"PJM Interconnection, LLC",Arizona,111724.0,megawatthours,2024-12-01,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",10.07,0.0,32.0,38.0,22.0
2024-12-02,PS,Public Service Electric & Gas zone,PJM,"PJM Interconnection, LLC",Pacific,120206.0,megawatthours,2024-12-02,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",8.28,0.0,33.0,36.0,20.0
2024-12-02,PS,Public Service Electric & Gas zone,PJM,"PJM Interconnection, LLC",Mountain,120161.0,megawatthours,2024-12-02,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",8.28,0.0,33.0,36.0,20.0
2024-12-02,PS,Public Service Electric & Gas zone,PJM,"PJM Interconnection, LLC",Eastern,119972.0,megawatthours,2024-12-02,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",8.28,0.0,33.0,36.0,20.0
2024-12-02,PS,Public Service Electric & Gas zone,PJM,"PJM Interconnection, LLC",Central,120090.0,megawatthours,2024-12-02,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",8.28,0.0,33.0,36.0,20.0
2024-12-02,PS,Public Service Electric & Gas zone,PJM,"PJM Interconnection, LLC",Arizona,120161.0,megawatthours,2024-12-02,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",8.28,0.0,33.0,36.0,20.0
2024-12-03,PS,Public Service Electric & Gas zone,PJM,"PJM Interconnection, LLC",Arizona,119248.0,megawatthours,2024-12-03,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",9.84,0.0,36.0,38.0,25.0
2024-12-03,PS,Public Service Electric & Gas zone,PJM,"PJM Interconnection, LLC",Central,119198.0,megawatthours,2024-12-03,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",9.84,0.0,36.0,38.0,25.0
2024-12-03,PS,Public Service Electric & Gas zone,PJM,"PJM Interconnection, LLC",Pacific,119327.0,megawatthours,2024-12-03,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",9.84,0.0,36.0,38.0,25.0
